LineID;PatternID;StopSeqCount;StopID;Direction
407;307;6;1848;2
407;308;0;1848;1
407;308;1;790;1
407;308;2;807;1
407;308;4;781;1
407;308;5;1798;1
407;308;6;710;1
407;308;8;711;1
407;308;9;2570;1
407;308;10;712;1
407;308;11;713;1
407;308;12;701;1
407;308;14;714;1
407;308;15;715;1
407;308;16;689;1
407;308;17;2578;1
407;308;18;2579;1
407;403;0;701;2
407;403;2;709;2
407;403;4;719;2
407;403;5;720;2
407;403;6;2569;2
407;403;7;721;2
407;403;8;1797;2
407;403;9;814;2
407;403;11;779;2
407;403;12;780;2
407;403;13;517;2
407;403;14;1847;2
407;403;16;1832;2
407;403;17;1838;2
407;403;18;1837;2
407;403;19;1850;2
407;404;0;814;1
407;404;3;711;1
407;404;4;2570;1
407;404;5;712;1
407;404;6;713;1
407;404;7;701;1
407;407;0;1797;2
407;407;1;814;2
407;407;3;779;2
407;407;4;780;2
407;407;5;517;2
407;407;6;1847;2
407;407;8;1832;2
407;407;9;1838;2
407;407;10;1837;2
407;407;11;1850;2
407;408;0;1848;1
407;408;1;790;1
407;408;2;807;1
407;408;4;781;1
407;408;5;1798;1
407;408;6;710;1
407;408;8;711;1
407;408;9;2570;1
407;408;10;712;1
407;408;11;713;1
407;408;12;701;1
407;409;0;1847;2
407;409;2;1832;2
407;409;3;1838;2
407;409;4;1837;2
407;409;5;1850;2
407;503;0;701;2
407;503;2;709;2
407;503;4;719;2
407;503;5;720;2
407;503;6;2569;2
407;503;7;721;2
407;503;8;1797;2
407;503;9;814;2
407;503;11;779;2
407;503;12;780;2
407;503;13;517;2
407;503;14;1848;2
407;606;0;1850;1
407;606;1;1634;1
407;607;0;1848;1
407;607;1;1792;1
407;608;0;1848;1
407;608;1;1634;1
408;1;0;2567;1
408;1;1;500;1
408;1;2;1832;1
408;1;3;1769;1
408;1;4;1770;1
408;1;5;2633;1
408;1;6;1771;1
408;1;7;1772;1
408;1;8;1773;1
408;1;9;1774;1
408;1;10;1777;1
408;1;11;1700;1
408;1;12;1707;1
408;1;13;1719;1
408;1;14;1729;1
408;2;0;1729;2
408;2;1;1722;2
408;2;2;1799;2
408;2;3;1733;2
408;2;4;1820;2
408;2;5;1783;2
408;2;6;1784;2
408;2;7;1785;2
408;2;8;1786;2
408;2;9;1787;2
408;2;10;1788;2
408;2;11;1795;2
408;2;12;518;2
408;2;13;2567;2
408;3;0;2567;1
408;3;1;500;1
408;3;2;1832;1
408;3;3;1769;1
408;3;4;1770;1
408;3;5;2633;1
408;3;6;1771;1
408;3;7;1772;1
408;3;8;1773;1
408;3;9;1774;1
408;4;0;1729;2
408;4;1;1722;2
408;4;2;1799;2
408;4;3;1733;2
408;4;4;1820;2
408;4;5;1783;2
408;4;6;1784;2
408;7;0;2567;1
408;7;1;500;1
408;7;2;1832;1
408;7;3;1769;1
408;7;4;1770;1
408;7;5;2633;1
408;7;6;1771;1
408;7;7;1772;1
408;7;8;1773;1
408;7;9;1774;1
408;7;10;1777;1
408;304;0;1784;1
408;304;1;1773;1
408;304;2;1774;1
408;304;3;1777;1
408;304;4;1700;1
408;304;5;1707;1
408;304;6;1719;1
408;304;7;1729;1
408;307;0;1777;2
408;307;1;1820;2
408;307;2;1783;2
408;307;3;1784;2
408;307;4;1785;2
408;307;5;1786;2
408;307;6;1787;2
408;307;7;1788;2
408;307;8;1795;2
408;307;9;518;2
408;307;10;2567;2
408;403;0;1774;2
408;403;1;1783;2
408;403;2;1784;2
408;403;3;1785;2
408;403;4;1786;2
408;403;5;1787;2
408;403;6;1788;2
408;403;7;1795;2
408;403;8;518;2
408;403;9;2567;2
409;1;0;3207;1
409;1;2;3213;1
409;1;3;3214;1
409;1;4;3215;1
409;1;5;3216;1
409;1;6;3217;1
409;1;7;3218;1
409;1;8;3219;1
409;1;9;3220;1
409;1;10;3221;1
409;1;11;500;1
409;2;0;500;2
409;2;2;3225;2
409;2;3;3201;2
409;2;4;3202;2
409;2;5;3203;2
409;2;6;3226;2
409;2;7;3227;2
409;2;8;3206;2
409;2;9;1837;2
409;2;10;3207;2
409;3;0;3207;1
409;3;2;3213;1
409;3;3;3214;1
409;3;4;3215;1
409;3;5;3216;1
409;3;6;3217;1
409;6;0;500;2
409;6;2;3225;2
409;6;3;3201;2
409;6;4;3202;2
409;6;5;3203;2
409;6;6;3226;2
409;8;0;500;2
409;8;3;1832;2
409;8;4;3202;2
409;8;5;3203;2
409;8;6;3226;2
409;8;7;3227;2
409;8;8;3206;2
409;8;9;1837;2
409;8;10;3207;2
409;71;0;3207;2
409;71;4;6514;2
409;72;0;500;2
409;72;3;6514;2
409;81;1;6014;1
409;81;4;500;1
409;82;1;6014;1
409;82;4;3207;1
409;203;0;3217;2
409;203;1;3202;2
409;203;2;3203;2
409;203;3;3226;2
409;203;4;3227;2
409;203;5;3206;2
409;203;6;1837;2
409;203;7;3207;2
409;306;0;3226;1
409;306;1;3215;1
409;306;2;3216;1
409;306;3;3217;1
409;306;4;3218;1
409;306;5;3219;1
409;306;6;3220;1
409;306;7;3221;1
409;306;8;500;1
410;1;0;1206;1
410;1;2;2960;1
410;1;3;2961;1
410;1;4;2962;1
410;1;5;2963;1
410;1;7;2985;1
410;1;8;2965;1
410;1;10;2966;1
410;1;11;2967;1
410;1;12;2968;1
410;1;14;2969;1
410;1;15;2970;1
410;1;16;2973;1
410;1;17;2972;1
410;1;18;2977;1
410;1;19;2978;1
410;1;20;2971;1
410;1;21;2953;1
410;1;22;2880;1
410;1;24;2881;1
410;1;25;898;1
410;1;26;900;1
410;1;27;901;1
410;1;29;902;1
410;1;31;725;1
410;1;32;723;1
410;1;33;1791;1
410;1;34;1792;1
410;1;35;1764;1
410;2;0;1764;2
410;2;2;1766;2
410;2;4;722;2
410;2;5;724;2
410;2;7;852;2
410;2;8;879;2
410;2;10;882;2
410;2;11;2887;2
410;2;12;2877;2
410;2;13;2878;2
410;2;15;652;2
410;2;16;653;2
410;2;17;654;2
410;2;18;656;2
410;2;19;657;2
410;2;20;2979;2
410;2;21;2976;2
410;2;22;2980;2
410;2;24;2981;2
410;2;25;2982;2
410;2;26;1282;2
410;2;27;2983;2
410;2;28;2984;2
410;2;29;2964;2
410;2;31;2986;2
410;2;33;2987;2
410;2;34;2988;2
410;2;35;2989;2
410;2;36;1206;2
410;3;0;1206;1
410;3;2;2960;1
410;3;3;2961;1
410;3;4;2962;1
410;3;5;2963;1
410;3;7;2985;1
410;3;8;2965;1
410;3;10;2966;1
410;3;11;2967;1
410;3;12;2968;1
410;3;14;2969;1
410;3;15;2970;1
410;3;16;2973;1
410;3;17;2972;1
410;3;18;2977;1
410;3;19;2978;1
410;3;20;2971;1
410;3;21;2953;1
410;3;22;2880;1
410;3;24;2881;1
410;3;25;898;1
410;4;0;1764;2
410;4;2;1766;2
410;4;4;722;2
410;4;5;724;2
410;4;7;852;2
410;4;8;879;2
410;4;10;882;2
410;4;11;2887;2
410;4;12;2877;2
410;4;13;2878;2
410;5;0;1206;1
410;5;2;2960;1
410;5;3;2961;1
410;5;4;2962;1
410;5;5;2963;1
410;5;7;2985;1
410;5;8;2965;1
410;5;10;2966;1
410;5;11;2967;1
410;5;12;2968;1
410;6;0;1764;2
410;6;2;1766;2
410;7;0;1206;1
410;7;2;2960;1
410;7;3;2961;1
410;7;4;2962;1
410;7;5;2963;1
410;7;7;2985;1
410;7;8;2965;1
410;7;10;2966;1
410;7;11;2967;1
410;7;12;2968;1
410;7;14;2969;1
410;7;15;2970;1
410;7;16;2973;1
410;7;17;2972;1
410;7;18;2977;1
410;7;19;2978;1
410;7;20;2971;1
410;7;21;2953;1
410;7;22;2880;1
410;7;24;2881;1
410;7;25;898;1
410;7;26;900;1
410;7;27;901;1
410;7;29;902;1
410;7;31;725;1
410;7;32;723;1
410;7;33;1791;1
410;7;34;1792;1
410;7;35;1766;1
410;8;0;1764;2
410;8;2;1766;2
410;8;4;722;2
410;8;5;724;2
410;8;7;852;2
410;8;8;879;2
410;8;10;882;2
410;8;11;2887;2
410;8;12;2877;2
410;8;13;2878;2
410;8;15;652;2
410;8;16;653;2
410;8;17;654;2
410;8;18;656;2
410;8;19;657;2
410;8;20;2979;2
410;8;21;2976;2
410;8;22;2980;2
410;8;24;2981;2
410;8;25;2982;2
410;8;26;1282;2
410;8;27;2983;2
410;8;28;2984;2
410;9;0;1206;1
410;9;2;2960;1
410;9;3;2961;1
410;9;4;2962;1
410;9;5;2963;1
410;9;7;2985;1
410;9;8;2965;1
410;9;10;2966;1
410;9;11;2967;1
410;9;12;2968;1
410;9;14;2969;1
410;9;15;2970;1
410;9;16;2973;1
410;9;17;2972;1
410;9;18;2977;1
410;9;19;2978;1
410;9;20;2971;1
410;9;21;2953;1
410;10;0;1764;2
410;10;2;1766;2
410;10;4;722;2
410;10;5;724;2
410;10;7;852;2
410;10;8;879;2
410;10;10;882;2
410;10;11;2887;2
410;10;12;2877;2
410;10;13;2878;2
410;10;15;652;2
410;10;16;653;2
410;10;17;654;2
410;10;18;656;2
410;10;19;657;2
410;10;20;2979;2
410;10;21;2976;2
410;10;22;2980;2
410;10;24;2968;2
410;11;0;1206;1
410;11;2;2960;1
410;11;3;2961;1
410;11;4;2962;1
410;11;5;2963;1
410;11;7;2985;1
410;11;8;2965;1
410;11;10;2966;1
410;11;11;2967;1
410;11;12;2968;1
410;11;14;2969;1
410;11;15;2970;1
410;11;16;2973;1
410;11;17;2972;1
410;11;18;2977;1
410;11;19;2978;1
410;11;20;2971;1
410;11;21;2953;1
410;11;22;2880;1
410;11;24;2881;1
410;11;25;898;1
410;11;26;900;1
410;11;27;901;1
410;11;29;902;1
410;11;31;725;1
410;11;32;724;1
410;12;0;1608;2
410;12;2;1766;2
410;12;4;722;2
410;12;5;724;2
410;12;7;852;2
410;12;8;879;2
410;12;10;882;2
410;12;11;2887;2
410;12;12;2877;2
410;12;13;2878;2
410;13;0;1206;1
410;13;2;2960;1
410;13;3;2961;1
410;13;4;2962;1
410;13;5;2963;1
410;13;7;2985;1
410;13;8;2965;1
410;13;10;2966;1
410;13;11;2967;1
410;13;12;2968;1
410;13;14;2969;1
410;13;15;2970;1
410;13;16;2973;1
410;13;17;2972;1
410;13;18;2977;1
410;13;19;2978;1
410;13;20;2971;1
410;13;21;2953;1
410;14;0;724;2
410;14;2;852;2
410;14;3;879;2
410;14;5;882;2
410;14;6;2887;2
410;14;7;2877;2
410;14;8;2878;2
410;14;10;652;2
410;14;11;653;2
410;14;12;654;2
410;14;13;656;2
410;14;14;657;2
410;14;15;2979;2
410;14;16;2976;2
410;14;17;2980;2
410;14;19;2968;2
410;15;0;1206;1
410;15;2;2960;1
410;15;3;2961;1
410;15;4;2962;1
410;15;5;2963;1
410;15;7;2985;1
410;15;8;2965;1
410;15;10;2966;1
410;15;11;2967;1
410;15;12;2968;1
410;15;14;2969;1
410;15;15;2970;1
410;15;16;2973;1
410;15;17;2972;1
410;15;18;2977;1
410;15;19;2978;1
410;15;20;2971;1
410;15;21;2953;1
410;15;22;2880;1
410;15;24;2881;1
410;15;25;898;1
410;16;0;1764;2
410;16;2;1766;2
410;16;4;722;2
410;16;5;724;2
410;16;7;852;2
410;16;8;879;2
410;16;10;882;2
410;16;11;2887;2
410;16;12;2877;2
410;16;13;2878;2
410;16;15;652;2
410;16;16;653;2
410;16;17;654;2
410;16;18;656;2
410;16;19;657;2
410;16;20;2979;2
410;41;1;6014;1
410;41;5;897;1
410;42;1;6014;1
410;42;5;2880;1
410;67;0;898;2
410;67;1;1450;2
410;68;0;1792;2
410;68;1;6073;2
410;69;0;898;2
410;69;2;6115;2
410;70;0;1764;2
410;70;3;6514;2
410;71;0;2953;2
410;71;2;6514;2
410;72;0;2878;2
410;72;1;6115;2
410;73;0;1766;2
410;73;1;6073;2
410;74;0;1764;2
410;74;2;6074;2
410;75;0;898;2
410;75;1;1471;2
410;76;0;898;2
410;76;2;6514;2
410;77;0;2878;2
410;77;2;6514;2
410;78;0;1792;2
410;78;2;6514;2
410;79;0;1766;2
410;79;3;6514;2
410;81;1;6073;1
410;81;2;1792;1
410;82;1;6074;1
410;82;3;1792;1
410;83;1;6073;1
410;83;2;1766;1
410;84;1;6014;1
410;84;4;1764;1
410;110;0;2968;1
410;110;2;2969;1
410;110;3;2970;1
410;110;4;2973;1
410;110;5;2972;1
410;110;6;2977;1
410;110;7;2978;1
410;110;8;2971;1
410;110;9;2953;1
410;117;0;1206;1
410;117;2;2960;1
410;117;3;2961;1
410;117;4;2962;1
410;117;5;2963;1
410;117;7;2985;1
410;117;8;2965;1
410;117;10;2966;1
410;117;11;2967;1
410;117;12;2968;1
410;117;14;2969;1
410;117;15;2970;1
410;117;16;2973;1
410;117;17;2972;1
410;117;18;2977;1
410;117;19;2978;1
410;117;20;2971;1
410;117;21;2953;1
410;117;22;2880;1
410;117;24;2881;1
410;117;25;898;1
410;117;26;900;1
410;117;27;901;1
410;117;29;902;1
410;117;31;725;1
410;117;32;723;1
410;117;33;1791;1
410;117;34;1792;1
410;204;0;2880;1
410;204;2;2881;1
410;204;3;898;1
410;204;4;900;1
410;204;5;901;1
410;204;7;902;1
410;204;9;725;1
410;204;10;724;1
410;207;0;1766;2
410;207;2;722;2
410;207;3;724;2
410;207;5;852;2
410;207;6;879;2
410;207;8;882;2
410;207;9;2887;2
410;207;10;2877;2
410;207;11;2878;2
410;207;13;652;2
410;207;14;653;2
410;207;15;654;2
410;207;16;656;2
410;207;17;657;2
410;207;18;2979;2
410;207;19;2976;2
410;207;20;2980;2
410;207;22;2981;2
410;207;23;2982;2
410;207;24;1282;2
410;207;25;2983;2
410;207;26;2984;2
410;208;0;2984;1
410;208;1;2965;1
410;208;3;2966;1
410;208;4;2967;1
410;208;5;2968;1
410;208;7;2969;1
410;208;8;2970;1
410;208;9;2973;1
410;208;10;2972;1
410;208;11;2977;1
410;208;12;2978;1
410;208;13;2971;1
410;208;14;2953;1
410;208;15;2880;1
410;208;17;2881;1
410;208;18;898;1
410;208;19;900;1
410;208;20;901;1
410;208;22;902;1
410;208;24;725;1
410;209;0;2953;2
410;209;2;652;2
410;209;3;653;2
410;209;4;654;2
410;209;5;656;2
410;209;6;657;2
410;209;7;2979;2
410;209;8;2976;2
410;209;9;2980;2
410;209;11;2981;2
410;209;12;2982;2
410;209;13;1282;2
410;209;14;2983;2
410;209;15;2984;2
410;209;16;2964;2
410;209;18;2986;2
410;209;20;2987;2
410;209;21;2988;2
410;209;22;2989;2
410;209;23;1206;2
410;210;0;2968;1
410;210;2;2969;1
410;210;3;2970;1
410;210;4;2973;1
410;210;5;2972;1
410;210;6;2977;1
410;210;7;2978;1
410;210;8;2971;1
410;210;9;2953;1
410;210;10;2880;1
410;210;12;2881;1
410;210;13;898;1
410;211;0;724;2
410;211;2;852;2
410;211;3;879;2
410;211;5;882;2
410;211;6;2887;2
410;211;7;2877;2
410;211;8;2878;2
410;211;10;652;2
410;211;11;653;2
410;211;12;654;2
410;211;13;656;2
410;211;14;657;2
410;211;15;2979;2
410;211;16;2976;2
410;211;17;2980;2
410;211;19;2981;2
410;211;20;2982;2
410;211;21;1282;2
410;211;22;2983;2
410;211;23;2984;2
410;214;0;2968;1
410;214;2;2969;1
410;214;3;2970;1
410;214;4;2973;1
410;214;5;2972;1
410;214;6;2977;1
410;214;7;2978;1
410;214;8;2971;1
410;214;9;2953;1
410;214;10;2880;1
410;214;12;2881;1
410;214;13;898;1
410;214;14;900;1
410;214;15;901;1
410;214;17;902;1
410;214;19;725;1
410;214;20;724;1
410;215;0;652;2
410;215;1;653;2
410;215;2;654;2
410;215;3;656;2
410;215;4;657;2
410;215;5;2979;2
410;215;6;2976;2
410;215;7;2980;2
410;215;9;2981;2
410;215;10;2982;2
410;215;11;1282;2
410;215;12;2983;2
410;215;13;2984;2
410;215;14;2964;2
410;215;16;2986;2
410;215;18;2987;2
410;215;19;2988;2
410;215;20;2989;2
410;215;21;1206;2
410;216;0;2979;1
410;216;1;2968;1
410;216;3;2969;1
410;216;4;2970;1
410;216;5;2973;1
410;216;6;2972;1
410;216;7;2977;1
410;216;8;2978;1
410;216;9;2971;1
410;216;10;2953;1
410;216;11;2880;1
410;216;13;2881;1
410;216;14;898;1
410;216;15;900;1
410;216;16;901;1
410;216;18;902;1
410;216;20;725;1
410;216;21;723;1
410;216;22;1791;1
410;216;23;1792;1
410;216;24;1764;1
410;241;0;897;2
410;241;2;652;2
410;241;3;653;2
410;241;4;654;2
410;241;5;656;2
410;241;6;657;2
410;241;7;2979;2
410;241;8;2976;2
410;241;9;2980;2
410;241;11;2968;2
410;242;0;2880;1
410;242;2;2881;1
410;242;3;898;1
410;242;4;900;1
410;242;5;901;1
410;242;7;902;1
410;242;9;725;1
410;242;10;723;1
410;242;11;1791;1
410;303;0;898;2
410;303;2;652;2
410;303;3;653;2
410;303;4;654;2
410;303;5;656;2
410;303;6;657;2
410;303;7;2979;2
410;303;8;2976;2
410;303;9;2980;2
410;303;11;2968;2
410;304;0;2878;1
410;304;1;2880;1
410;304;3;2881;1
410;304;4;898;1
410;304;5;900;1
410;304;6;901;1
410;304;8;902;1
410;304;10;725;1
410;304;11;723;1
410;304;12;1791;1
410;304;13;1792;1
410;304;14;1764;1
410;307;0;1766;2
410;307;2;722;2
410;307;3;724;2
410;307;5;852;2
410;307;6;879;2
410;307;8;882;2
410;307;9;2887;2
410;307;10;2877;2
410;307;11;2878;2
410;308;0;2984;1
410;308;1;2965;1
410;308;3;2966;1
410;308;4;2967;1
410;308;5;2968;1
410;308;7;2969;1
410;308;8;2970;1
410;308;9;2973;1
410;308;10;2972;1
410;308;11;2977;1
410;308;12;2978;1
410;308;13;2971;1
410;308;14;2953;1
410;308;15;2880;1
410;308;17;2881;1
410;308;18;898;1
410;308;19;900;1
410;308;20;901;1
410;308;22;902;1
410;308;24;725;1
410;308;25;723;1
410;308;26;1791;1
410;308;27;1792;1
410;308;28;1764;1
410;309;0;2953;2
410;309;2;652;2
410;309;3;653;2
410;309;4;654;2
410;309;5;656;2
410;309;6;657;2
410;309;7;2979;2
410;309;8;2976;2
410;309;9;2980;2
410;309;11;2968;2
410;310;0;2968;1
410;310;2;2969;1
410;310;3;2970;1
410;310;4;2973;1
410;310;5;2972;1
410;310;6;2977;1
410;310;7;2978;1
410;310;8;2971;1
410;310;9;2953;1
410;310;10;2880;1
410;310;12;2881;1
410;310;13;898;1
410;310;14;900;1
410;310;15;901;1
410;310;17;902;1
410;310;19;725;1
410;310;20;723;1
410;310;21;1791;1
410;310;22;1792;1
410;310;23;1764;1
410;311;0;724;2
410;311;2;852;2
410;311;3;879;2
410;311;5;882;2
410;311;6;2887;2
410;311;7;2877;2
410;311;8;2878;2
410;311;10;652;2
410;311;11;653;2
410;311;12;654;2
410;311;13;656;2
410;311;14;657;2
410;311;15;2979;2
410;311;16;2976;2
410;311;17;2980;2
410;311;19;2968;2
410;341;0;897;2
410;341;2;652;2
410;341;3;653;2
410;341;4;654;2
410;341;5;656;2
410;341;6;657;2
410;341;7;2979;2
410;341;8;2976;2
410;341;9;2980;2
410;341;11;2968;2
410;342;0;2880;1
410;342;2;2881;1
410;342;3;898;1
410;342;4;900;1
410;342;5;901;1
410;342;7;902;1
410;342;9;725;1
410;342;10;723;1
410;342;11;1791;1
410;342;12;1792;1
410;342;13;1764;1
410;374;1;6074;1
410;374;3;1764;1
410;382;0;1792;1
410;382;1;1764;1
410;403;0;898;2
410;403;2;652;2
410;403;3;653;2
410;403;4;654;2
410;403;5;656;2
410;403;6;657;2
410;403;7;2979;2
410;403;8;2976;2
410;403;9;2980;2
410;403;11;2981;2
410;403;12;2982;2
410;403;13;1282;2
410;403;14;2983;2
410;403;15;2984;2
410;403;16;2964;2
410;403;18;2986;2
410;403;20;2987;2
410;403;21;2988;2
410;403;22;2989;2
410;403;23;1206;2
410;404;0;2880;1
410;404;2;2881;1
410;404;3;898;1
410;404;4;900;1
410;404;5;901;1
410;404;7;902;1
410;404;9;725;1
410;404;10;723;1
410;404;11;1791;1
410;404;12;1792;1
410;405;0;2968;2
410;405;2;2980;2
410;405;4;2981;2
410;405;5;2982;2
410;405;6;1282;2
410;405;7;2983;2
410;405;8;2984;2
410;405;9;2964;2
410;405;11;2986;2
410;405;13;2987;2
410;405;14;2988;2
410;405;15;2989;2
410;405;16;1206;2
410;407;0;1766;2
410;407;2;722;2
410;407;3;724;2
410;407;5;852;2
410;407;6;879;2
410;407;8;882;2
410;407;9;2887;2
410;407;10;2877;2
410;407;11;2878;2
410;407;13;652;2
410;407;14;653;2
410;407;15;654;2
410;407;16;656;2
410;407;17;657;2
410;407;18;2979;2
410;407;19;2976;2
410;407;20;2980;2
410;407;22;2981;2
410;407;23;2982;2
410;407;24;1282;2
410;407;25;2983;2
410;407;26;2984;2
410;407;27;2964;2
410;407;29;2986;2
410;407;31;2987;2
410;407;32;2988;2
410;407;33;2989;2
410;407;34;1206;2
410;408;0;2984;1
410;408;1;2965;1
410;408;3;2966;1
410;408;4;2967;1
410;408;5;2968;1
410;408;7;2969;1
410;408;8;2970;1
410;408;9;2973;1
410;408;10;2972;1
410;408;11;2977;1
410;408;12;2978;1
410;408;13;2971;1
410;408;14;2953;1
410;408;15;2880;1
410;408;17;2881;1
410;408;18;898;1
410;408;19;900;1
410;408;20;901;1
410;408;22;902;1
410;408;24;725;1
410;408;25;723;1
410;408;26;1791;1
410;408;27;1792;1
410;408;28;1766;1
410;409;0;2953;2
410;409;2;652;2
410;409;3;653;2
410;409;4;654;2
410;409;5;656;2
410;409;6;657;2
410;409;7;2979;2
410;409;8;2976;2
410;409;9;2980;2
410;409;11;2981;2
410;409;12;2982;2
410;409;13;1282;2
410;409;14;2983;2
410;409;15;2984;2
410;410;0;2968;1
410;410;2;2969;1
410;410;3;2970;1
410;410;4;2973;1
410;410;5;2972;1
410;410;6;2977;1
410;410;7;2978;1
410;410;8;2971;1
410;410;9;2953;1
410;410;10;2880;1
410;410;12;2881;1
410;410;13;898;1
410;410;14;900;1
410;410;15;901;1
410;410;17;902;1
410;410;19;725;1
410;410;20;723;1
410;410;21;1791;1
410;410;22;1792;1
410;411;0;724;2
410;411;2;852;2
410;411;3;879;2
410;411;5;882;2
410;411;6;2887;2
410;411;7;2877;2
410;411;8;2878;2
410;411;10;652;2
410;411;11;653;2
410;411;12;654;2
410;411;13;656;2
410;411;14;657;2
410;411;15;2979;2
410;411;16;2976;2
410;411;17;2980;2
410;411;19;2981;2
410;411;20;2982;2
410;411;21;1282;2
410;411;22;2983;2
410;411;23;2984;2
410;411;24;2964;2
410;411;26;2986;2
410;411;28;2987;2
410;411;29;2988;2
410;411;30;2989;2
410;411;31;1206;2
410;441;0;897;2
410;441;2;652;2
410;441;3;653;2
410;441;4;654;2
410;441;5;656;2
410;441;6;657;2
410;441;7;2979;2
410;441;8;2976;2
410;441;9;2980;2
410;441;11;2981;2
410;441;12;2982;2
410;441;13;1282;2
410;441;14;2983;2
410;441;15;2984;2
410;441;16;2964;2
410;441;18;2986;2
410;441;20;2987;2
410;441;21;2988;2
410;441;22;2989;2
410;441;23;1206;2
410;474;1;6074;1
410;474;3;1766;1
410;503;0;898;2
410;503;2;652;2
410;503;3;653;2
410;503;4;654;2
410;503;5;656;2
410;503;6;657;2
410;503;7;2979;2
410;503;8;2976;2
410;503;9;2980;2
410;503;11;2981;2
410;503;12;2982;2
410;503;13;1282;2
410;503;14;2983;2
410;503;15;2984;2
410;504;0;2880;1
410;504;2;2881;1
410;504;3;898;1
410;504;4;900;1
410;504;5;901;1
410;504;7;902;1
410;504;9;725;1
410;504;10;723;1
410;504;11;1791;1
410;504;12;1792;1
410;504;13;1766;1
410;507;0;1766;2
410;507;2;722;2
410;507;3;724;2
410;507;5;852;2
410;507;6;879;2
410;507;8;882;2
410;507;9;2887;2
410;507;10;2877;2
410;507;11;2878;2
410;507;13;652;2
410;507;14;653;2
410;507;15;654;2
410;507;16;656;2
410;507;17;657;2
410;507;18;2979;2
410;507;19;2976;2
410;507;20;2980;2
410;507;22;2968;2
410;508;0;2984;1
410;508;1;2965;1
410;508;3;2966;1
410;508;4;2967;1
410;508;5;2968;1
410;508;7;2969;1
410;508;8;2970;1
410;508;9;2973;1
410;508;10;2972;1
410;508;11;2977;1
410;508;12;2978;1
410;508;13;2971;1
410;508;14;2953;1
410;508;15;2880;1
410;508;17;2881;1
410;508;18;898;1
410;510;0;2968;1
410;510;2;2969;1
410;510;3;2970;1
410;510;4;2973;1
410;510;5;2972;1
410;510;6;2977;1
410;510;7;2978;1
410;510;8;2971;1
410;510;9;2953;1
410;510;10;2880;1
410;510;12;2881;1
410;510;13;898;1
410;510;14;900;1
410;510;15;901;1
410;510;17;902;1
410;510;19;725;1
410;510;20;723;1
410;510;21;1791;1
410;510;22;1792;1
410;510;23;1766;1
410;511;0;724;2
410;511;2;852;2
410;511;3;879;2
410;511;5;882;2
410;511;6;2887;2
410;511;7;2877;2
410;511;8;2878;2
410;601;0;898;2
410;601;1;897;2
410;602;0;898;2
410;602;1;652;2
410;604;0;2878;2
410;604;1;2880;2
410;606;0;1766;2
410;606;1;6074;2
410;673;0;1206;2
410;673;1;6053;2
410;674;1;6074;2
410;674;4;6514;2
411;1;0;2697;1
411;1;3;615;1
411;1;4;616;1
411;1;5;2691;1
411;1;6;618;1
411;1;7;647;1
411;1;8;648;1
411;1;9;649;1
411;1;10;619;1
411;1;11;2975;1
411;1;12;620;1
411;1;14;621;1
411;1;15;617;1
411;1;16;623;1
411;1;18;624;1
411;1;19;625;1
411;1;20;626;1
411;1;21;677;1
411;1;22;678;1
411;1;23;1204;1
411;1;24;1205;1
411;1;25;679;1
411;2;0;679;2
411;2;2;1208;2
411;2;3;3372;2
411;2;4;680;2
411;2;5;681;2
411;2;6;609;2
411;2;8;590;2
411;2;10;591;2
411;2;11;592;2
411;2;12;593;2
411;2;13;594;2
411;2;15;595;2
411;2;16;650;2
411;2;17;596;2
411;2;19;597;2
411;2;20;645;2
411;2;21;646;2
411;2;22;598;2
411;2;23;2689;2
411;2;24;2747;2
411;2;25;5755;2
411;2;27;2422;2
411;2;28;2697;2
411;3;0;2697;1
411;3;3;615;1
411;3;4;616;1
411;3;5;2691;1
411;3;6;618;1
411;3;7;647;1
411;3;8;648;1
411;3;9;649;1
411;3;10;619;1
411;3;11;2975;1
411;3;12;620;1
411;3;14;621;1
411;3;15;617;1
411;3;16;623;1
411;3;18;624;1
411;3;19;625;1
411;4;0;679;2
411;4;2;1208;2
411;4;3;3372;2
411;4;4;680;2
411;4;5;681;2
411;4;6;609;2
411;4;8;590;2
411;4;10;591;2
411;4;11;592;2
411;4;12;593;2
411;4;13;594;2
411;4;15;595;2
411;4;16;650;2
411;4;17;596;2
411;4;19;597;2
411;4;20;645;2
411;4;21;646;2
411;4;22;618;2
411;5;0;2697;1
411;5;3;615;1
411;5;4;616;1
411;5;5;2691;1
411;5;6;618;1
411;5;7;647;1
411;5;8;648;1
411;5;9;649;1
411;5;10;619;1
411;5;11;2975;1
411;5;12;620;1
411;5;14;621;1
411;5;15;617;1
411;5;16;623;1
411;5;18;624;1
411;5;19;625;1
411;5;20;626;1
411;5;21;677;1
411;5;22;678;1
411;5;23;1204;1
411;5;24;1205;1
411;5;25;679;1
411;6;0;679;2
411;6;2;1208;2
411;6;3;3372;2
411;6;4;680;2
411;6;5;681;2
411;6;6;609;2
411;6;8;590;2
411;6;10;591;2
411;6;11;592;2
411;6;12;593;2
411;6;13;594;2
411;6;15;595;2
411;6;16;650;2
411;6;17;596;2
411;6;19;597;2
411;6;20;645;2
411;6;21;646;2
411;6;22;598;2
411;6;23;2689;2
411;6;24;2690;2
411;7;0;2697;1
411;7;3;615;1
411;7;4;616;1
411;7;5;2691;1
411;7;6;618;1
